step,timestamp,target[0],actual[0],error[0],P[0],I[0],D[0],integral[0],output[0],target[1],actual[1],error[1],P[1],I[1],D[1],integral[1],output[1],target[2],actual[2],error[2],P[2],I[2],D[2],integral[2],output[2]
1066,2.134,237.644,164.449,73.1958,36.5979,-0,45.9128,-21.8364,10,-96.7428,-32.662,-64.0808,-32.0404,-0,46.9,-13.707,10,-140.902,-68.986,-71.9157,-35.9579,0,-46.0766,21.7917,-10
1067,2.136,237.276,183.157,54.1192,27.0596,-0,-47.6913,-21.7091,-10,-96.7472,-13.9646,-82.7826,-41.3913,-0,-46.7545,-13.8538,-10,-140.529,-87.7029,-52.8262,-26.4131,0,47.7237,21.6669,10
1068,2.138,236.949,164.458,72.4908,36.2454,-0,45.929,-21.5825,10,-96.7127,-32.6794,-64.0333,-32.0166,-0,46.8733,-14.0007,10,-140.236,-68.9834,-71.2527,-35.6264,0,-46.0663,21.5428,-10
1069,2.14,236.587,183.166,53.421,26.7105,-0,-47.6746,-21.4566,-10,-96.7277,-13.982,-82.7457,-41.3729,-0,-46.7812,-14.1474,-10,-139.86,-87.7002,-52.1594,-26.0797,0,47.7335,21.4194,10
1070,2.142,236.266,164.467,71.7993,35.8996,-0,45.9456,-21.3314,10,-96.7039,-32.6968,-64.0071,-32.0035,-0,46.8467,-14.2942,10,-139.562,-68.9806,-70.5819,-35.291,0,-46.0564,21.2967,-10
1071,2.144,235.912,183.175,52.7362,26.3681,-0,-47.6575,-21.2068,-10,-96.7296,-13.9994,-82.7302,-41.3651,-0,-46.8077,-14.4409,-10,-139.182,-87.6973,-51.4847,-25.7424,0,47.7429,21.1746,10
1072,2.146,235.597,164.754,70.8435,35.4218,-0,45.2682,-21.0832,10,-96.7163,-32.6607,-64.0556,-32.0278,-0,46.6865,-14.5877,10,-138.881,-68.9499,-69.9311,-34.9655,0,-46.1158,21.0532,-10
1073,2.148,235.315,183.639,51.6763,25.8381,-0,-47.9182,-20.9607,-10,-96.764,-14.0309,-82.7331,-41.3666,-0,-46.6939,-14.7345,-10,-138.551,-87.6479,-50.9032,-25.4516,0,47.5698,20.9324,10
1074,2.15,235.103,165.176,69.9272,34.9636,-0,45.6273,-20.8391,10,-96.8012,-32.7154,-64.0858,-32.0429,-0,46.6183,-14.8813,10,-138.302,-68.9032,-69.3987,-34.6994,0,-46.2389,20.8121,-10
1075,2.152,234.897,184.017,50.8802,25.4401,-0,-47.6174,-20.7183,-10,-96.8893,-14.0946,-82.7946,-41.3973,-0,-46.7721,-15.0282,-10,-138.008,-87.6053,-50.4025,-25.2012,0,47.4905,20.6923,10
1076,2.154,234.753,165.515,69.238,34.619,-0,45.8946,-20.5982,10,-96.9638,-32.7882,-64.1756,-32.0878,-0,46.5477,-15.1752,10,-137.79,-68.8633,-68.9264,-34.4632,0,-46.3097,20.5729,-10
1077,2.156,234.61,184.322,50.2879,25.1439,-0,-47.3754,-20.4787,-10,-97.088,-14.1723,-82.9158,-41.4579,-0,-46.8505,-15.3223,-10,-137.522,-87.5685,-49.9537,-24.9768,0,47.4318,20.4541,10
1078,2.158,234.524,165.791,68.7327,34.3663,-0,46.112,-20.3597,10,-97.1968,-32.871,-64.3258,-32.1629,-0,46.4749,-15.4695,10,-137.327,-68.8285,-68.4987,-34.2493,0,-46.3626,20.3356,-10
1079,2.16,234.434,184.572,49.8619,24.931,-0,-47.1769,-20.2411,-10,-97.3541,-14.257,-83.0971,-41.5485,-0,-46.9282,-15.6169,-10,-137.08,-87.536,-49.5436,-24.7718,0,47.3878,20.2176,10
1080,2.162,234.396,166.018,68.3782,34.1891,-0,46.2907,-20.1228,10,-97.4942,-32.9583,-64.5359,-32.2679,-0,46.403,-15.7646,10,-136.902,-68.7976,-68.1046,-34.0523,0,-46.4025,20.0999,-10
1081,2.164,234.351,184.778,49.5732,24.7866,-0,-47.0124,-20.0049,-10,-97.6818,-14.3445,-83.3373,-41.6686,-0,-47.0035,-15.9124,-10,-136.67,-87.5067,-49.1628,-24.5814,0,47.3544,19.9827,10
1082,2.166,234.356,166.207,68.1489,34.0744,-0,46.4391,-19.8871,10,-97.8507,-33.0468,-64.8039,-32.4019,-0,46.3335,-16.0606,10,-136.505,-68.7692,-67.736,-33.868,0,-46.4329,19.8658,-10
1083,2.168,234.35,184.951,49.3991,24.6996,-0,-46.8744,-19.7696,-10,-98.066,-14.4321,-83.634,-41.817,-0,-47.0752,-16.209,-10,-136.284,-87.4795,-48.8046,-24.4023,0,47.3286,19.7492,10
1084,2.17,234.391,166.367,68.0246,34.0123,-0,46.5638,-19.6522,10,-98.2612,-33.1342,-65.127,-32.5635,-0,46.2673,-16.3578,10,-136.13,-68.7427,-67.3872,-33.6936,0,-46.4566,19.633,-10
1085,2.172,234.42,185.098,49.3217,24.6609,-0,-46.7572,-19.5348,-10,-98.5021,-14.5179,-83.9841,-41.9921,-0,-47.1427,-16.5069,-10,-135.917,-87.4537,-48.4638,-24.2319,0,47.3084,19.5172,10
1086,2.174,234.493,166.503,67.9897,33.9948,-0,46.6698,-19.4175,10,-98.7215,-33.2194,-65.5021,-32.7511,-0,46.205,-16.6564,10,-135.771,-68.7173,-67.0539,-33.527,0,-46.4753,19.4017,-10
1087,2.176,234.552,185.224,49.3271,24.6636,-0,-46.6563,-19.3002,-10,-98.9859,-14.6013,-84.3846,-42.1923,-0,-47.2061,-16.8063,-10,-135.566,-87.4287,-48.137,-24.0685,0,47.2922,19.2865,10
1088,2.178,234.654,166.622,68.0316,34.0158,-0,46.7612,-19.1828,10,-99.2278,-33.3018,-65.926,-32.963,-0,46.1465,-16.9566,10,-135.426,-68.6925,-66.7332,-33.3666,0,-46.4904,19.1716,-10
1089,2.18,234.74,185.335,49.4043,24.7021,-0,-46.5684,-19.0654,-10,-99.5139,-14.6818,-84.8321,-42.4161,-0,-47.2654,-17.1073,-10,-135.226,-87.4041,-47.8216,-23.9108,0,47.2789,19.057,10
1090,2.182,234.868,166.727,68.1406,34.0703,-0,46.8409,-18.9479,10,-99.7767,-33.3813,-66.3954,-33.1977,-0,46.0918,-17.2586,10,-135.091,-68.668,-66.4228,-33.2114,0,-46.5029,18.9428,-10
1091,2.184,234.979,185.434,49.5444,24.7722,-0,-46.4906,-18.8302,-10,-100.083,-14.7594,-85.3238,-42.6619,-0,-47.321,-17.4103,-10,-134.895,-87.3797,-47.5157,-23.7579,0,47.2677,18.8289,10
1092,2.186,235.13,166.821,68.309,34.1545,-0,46.9115,-18.7123,10,-100.366,-33.4579,-66.9076,-33.4538,-0,46.0405,-17.5625,10,-134.765,-68.6436,-66.1212,-33.0606,0,-46.5136,18.7152,-10
1093,2.188,235.264,185.524,49.7406,24.8703,-0,-46.4209,-18.5943,-10,-100.691,-14.8343,-85.8568,-42.9284,-0,-47.3731,-17.7153,-10,-134.573,-87.3552,-47.218,-23.609,0,47.2579,18.6019,10
1094,2.19,235.438,166.908,68.5306,34.2653,-0,46.9749,-18.476,10,-100.992,-33.5319,-67.4599,-33.73,-0,45.9923,-17.8686,10,-134.446,-68.619,-65.8272,-32.9136,0,-46.5229,18.4888,-10
1095,2.192,235.594,185.606,49.9876,24.9938,-0,-46.3575,-18.3575,-10,-101.336,-14.9067,-86.4288,-43.2144,-0,-47.4223,-18.0225,-10,-134.258,-87.3305,-46.9275,-23.4638,0,47.2491,18.3761,10
1096,2.194,235.788,166.988,68.8006,34.4003,-0,47.0325,-18.2387,10,-101.654,-33.6036,-68.0501,-34.0251,-0,45.9468,-18.177,10,-134.134,-68.5943,-65.5401,-32.77,0,-46.5313,18.2636,-10
1097,2.196,235.964,185.683,50.281,25.1405,-0,-46.299,-18.1196,-10,-102.015,-14.977,-87.0377,-43.5188,-0,-47.4689,-18.332,-10,-133.949,-87.3055,-46.6436,-23.3218,0,47.2411,18.1514,10
1098,2.198,236.178,167.063,69.1152,34.5576,-0,47.0856,-18.0002,10,-102.35,-33.6734,-68.6762,-34.3381,-0,45.9038,-18.4878,10,-133.828,-68.5692,-65.2592,-32.6296,0,-46.5391,18.0395,-10
1099,2.2,236.373,185.756,50.6174,25.3087,-0,-46.2445,-17.8805,-10,-102.727,-15.0455,-87.6815,-43.8407,-0,-47.5133,-18.6441,-10,-133.646,-87.2803,-46.3659,-23.1829,0,47.2335,17.9279,10
1100,2.202,236.606,167.135,69.4715,34.7358,-0,47.1353,-17.7604,10,-103.078,-33.7415,-69.3364,-34.6682,-0,45.8627,-18.8011,10,-133.528,-68.5439,-64.9844,-32.4922,0,-46.5463,17.8165,-10
1101,2.204,236.82,185.826,50.9944,25.4972,-0,-46.1929,-17.6399,-10,-103.471,-15.1125,-88.3588,-44.1794,-0,-47.5559,-18.9588,-10,-133.349,-87.2547,-46.0939,-23.047,0,47.2262,17.7055,10
1102,2.206,237.071,167.204,69.8672,34.9336,-0,47.1822,-17.5191,10,-103.838,-33.8084,-70.0295,-35.0147,-0,45.8233,-19.1172,10,-133.233,-68.5182,-64.7152,-32.3576,0,-46.5533,17.5947,-10
1103,2.208,237.303,185.893,51.4098,25.7049,-0,-46.1437,-17.3978,-10,-104.247,-15.1784,-89.0683,-44.5341,-0,-47.597,-19.2763,-10,-133.056,-87.2288,-45.8276,-22.9138,0,47.2191,17.4841,10
1104,2.21,237.572,167.272,70.3006,35.1503,-0,47.2271,-17.2761,10,-104.628,-33.8742,-70.7541,-35.3771,-0,45.7853,-19.4361,10,-132.944,-68.4923,-64.4517,-32.2258,0,-46.5601,17.3738,-10
1105,2.212,237.822,185.96,51.8622,25.9311,-0,-46.0961,-17.1539,-10,-105.052,-15.2435,-89.8089,-44.9044,-0,-47.6369,-19.5967,-10,-132.77,-87.2026,-45.5669,-22.7834,0,47.212,17.2638,10
1106,2.214,238.109,167.338,70.7703,35.3851,-0,47.2703,-17.0313,10,-105.449,-33.9394,-71.5095,-35.7547,-0,45.7485,-19.758,9.99378,-132.66,-68.4662,-64.1936,-32.0968,0,-46.5669,17.1541,-10
1107,2.216,238.376,186.025,52.3504,26.1752,-0,-46.0498,-16.9082,-10,-105.888,-15.3195,-90.5682,-45.2841,-0,-47.6468,-19.9201,-10,-132.488,-87.1762,-45.3117,-22.6558,0,47.2049,17.0446,10
1108,2.218,238.68,167.404,71.2754,35.6377,-0,47.3125,-16.7845,10,-106.299,-34.0156,-72.2832,-36.1416,-0,45.7126,-20.0829,9.57104,-132.381,-68.4398,-63.9411,-31.9705,0,-46.5735,16.9353,-10
1109,2.22,238.964,186.09,52.8737,26.4369,-0,-46.0041,-16.6604,-10,-106.752,-16.1835,-90.5688,-45.2844,-0,-45.7142,-20.2458,-10,-132.212,-87.1491,-45.0626,-22.5313,0,47.1963,16.8263,10
1110,2.222,239.286,167.47,71.8155,35.9077,-0,47.3544,-16.5357,10,-107.179,-34.8799,-72.2986,-36.1493,-0,45.6755,-20.4087,9.52618,-132.107,-68.4128,-63.6942,-31.8471,0,-46.5789,16.7175,-10
1111,2.224,239.587,186.155,53.432,26.716,-0,-45.9588,-16.4105,-10,-107.647,-17.131,-90.5162,-45.2581,-0,-45.544,-20.5715,-10,-131.94,-87.1217,-44.8183,-22.4092,0,47.1896,16.609,10
1112,2.226,239.926,167.536,72.3902,36.1951,-0,47.3956,-16.2846,10,-108.088,-35.8278,-72.2605,-36.1302,-0,45.6394,-20.7343,9.50918,-131.838,-68.3855,-63.4522,-31.7261,0,-46.5847,16.5008,-10
1113,2.228,240.245,186.22,54.0247,27.0123,-0,-45.9138,-16.1582,-10,-108.572,-18.11,-90.4618,-45.2309,-0,-45.5034,-20.897,-10,-131.673,-87.0941,-44.579,-22.2895,0,47.1829,16.3927,10
1114,2.23,240.601,167.602,72.9992,36.4996,-0,47.4364,-16.0312,10,-109.028,-36.8073,-72.2203,-36.1102,-0,45.6038,-21.0597,9.49362,-131.573,-68.3582,-63.2153,-31.6076,0,-46.5905,16.2849,-10
1115,2.232,240.938,186.286,54.6517,27.3258,-0,-45.8689,-15.9035,-10,-109.526,-19.1182,-90.408,-45.204,-0,-45.4692,-21.2223,-10,-131.411,-87.0665,-44.3449,-22.1724,0,47.176,16.1774,10
1116,2.234,241.311,167.669,73.6425,36.8212,-0,47.477,-15.7752,10,-109.997,-37.816,-72.1806,-36.0903,-0,45.5684,-21.3849,9.47812,-131.314,-68.3308,-62.9834,-31.4917,0,-46.5964,16.07,-10
1117,2.236,241.665,186.352,55.3129,27.6564,-0,-45.824,-15.6463,-10,-110.51,-20.1554,-90.3547,-45.1774,-0,-45.4353,-21.5474,-10,-131.155,-87.0389,-44.1159,-22.058,0,47.1688,15.9629,10
1118,2.238,242.056,167.736,74.3199,37.1599,-0,47.5175,-15.5167,10,-110.995,-38.8539,-72.1414,-36.0707,-0,45.5333,-21.7099,9.4626,-131.06,-68.3035,-62.7569,-31.3784,0,-46.6024,15.8561,-10
1119,2.24,242.427,186.419,56.0084,28.0042,-0,-45.7788,-15.3863,-10,-111.524,-21.2217,-90.3019,-45.151,-0,-45.4012,-21.8724,-10,-130.904,-87.0113,-43.8924,-21.9462,0,47.1613,15.7494,10
1120,2.242,242.836,167.804,75.0316,37.5158,-0,47.5581,-15.2553,10,-112.023,-39.9209,-72.1026,-36.0513,-0,45.4983,-22.0348,9.44706,-130.812,-68.2764,-62.5358,-31.2679,0,-46.6085,15.643,-10
1121,2.244,243.225,186.487,56.7383,28.3691,-0,-45.7333,-15.1235,-10,-112.567,-22.3174,-90.2494,-45.1247,-0,-45.367,-22.1971,-10,-130.658,-86.9839,-43.6744,-21.8372,0,47.1535,15.5368,10
1122,2.246,243.651,167.873,75.7778,37.8889,-0,47.5988,-14.991,10,-113.081,-41.0172,-72.064,-36.032,-0,45.4635,-22.3594,9.43149,-130.57,-68.2496,-62.3202,-31.1601,0,-46.6147,15.4308,-10
1123,2.248,244.059,186.556,57.5029,28.7514,-0,-45.6872,-14.8577,-10,-113.639,-23.4423,-90.1971,-45.0985,-0,-45.3328,-22.5217,-10,-130.419,-86.9568,-43.4622,-21.7311,0,47.1452,15.325,10
1124,2.25,244.502,167.944,76.5588,38.2794,-0,47.6397,-14.7237,10,-114.169,-42.143,-72.0256,-36.0128,-0,45.4287,-22.6839,9.41589,-130.334,-68.2232,-62.1106,-31.0553,0,-46.621,15.2194,-10
1125,2.252,244.928,186.625,58.3025,29.1513,-0,-45.6406,-14.5888,-10,-114.742,-24.5968,-90.145,-45.0725,-0,-45.2985,-22.8461,-10,-130.186,-86.9302,-43.256,-21.628,0,47.1364,15.1141,10
1126,2.254,245.39,168.015,77.3749,38.6874,-0,47.6809,-14.4531,10,-115.286,-43.2982,-71.9874,-35.9937,-0,45.394,-23.0082,9.40025,-130.104,-68.1973,-61.907,-30.9535,0,-46.6274,15.0089,-10
1127,2.256,245.834,186.696,59.1375,29.5688,-0,-45.5933,-14.3166,-10,-115.874,-25.7807,-90.0931,-45.0465,-0,-45.2641,-23.1703,-10,-129.96,-86.904,-43.0561,-21.5281,0,47.1271,14.9039,10
1128,2.258,246.314,168.088,78.2265,39.1132,-0,47.7224,-14.1792,10,-116.432,-44.483,-71.9494,-35.9747,-0,45.3593,-23.3323,9.38458,-129.882,-68.1721,-61.7097,-30.8549,0,-46.634,14.7992,-10
1129,2.26,246.777,186.769,60.0083,30.0042,-0,-45.5453,-14.041,-10,-117.036,-26.9943,-90.0412,-45.0206,-0,-45.2297,-23.4943,-10,-129.741,-86.8785,-42.8629,-21.4315,0,47.1171,14.6946,10
1130,2.262,247.276,168.162,79.114,39.557,-0,47.7642,-13.9019,10,-117.609,-45.6974,-71.9114,-35.9557,-0,45.3246,-23.6563,9.36887,-129.667,-68.1477,-61.5192,-30.7596,0,-46.6407,14.5902,-10
1131,2.264,247.758,186.842,60.9155,30.4578,-0,-45.4963,-13.7619,-10,-118.227,-28.2375,-89.9895,-44.9948,-0,-45.1953,-23.8182,-10,-129.531,-86.8539,-42.6767,-21.3384,0,47.1063,14.486,10
1132,2.266,248.275,168.237,80.0381,40.019,-0,47.8064,-13.6209,10,-118.815,-46.9415,-71.8736,-35.9368,-0,45.2899,-23.98,9.35316,-129.46,-68.1245,-61.3358,-30.6679,0,-46.6476,14.382,-10
1133,2.268,248.777,186.918,61.8587,30.9293,-0,-45.4485,-13.479,-10,-119.448,-29.5105,-89.9378,-44.9689,-0,-45.1607,-24.1419,-10,-129.328,-86.8305,-42.4978,-21.2489,0,47.0949,14.2782,10
1134,2.27,249.314,168.315,80.9986,40.4993,-0,47.8499,-13.3362,10,-120.051,-48.2153,-71.8358,-35.9179,-0,45.2551,-24.3036,9.33717,-129.262,-68.1027,-61.1598,-30.5799,0,-46.655,14.1745,-10
1135,2.272,249.835,186.997,62.8383,31.4191,-0,-45.4009,-13.1923,-10,-120.699,-30.8137,-89.8857,-44.9429,-0,-45.1248,-24.4653,-10,-129.135,-86.8086,-42.3267,-21.1634,0,47.0826,14.071,10
1136,2.274,250.392,168.396,81.9963,40.9982,-0,47.8951,-13.0475,10,-121.317,-49.5194,-71.7978,-35.8989,-0,45.2199,-24.627,9.32102,-129.075,-68.0827,-60.992,-30.496,0,-46.6631,13.9677,-10
1137,2.276,250.934,187.078,63.8556,31.9278,-0,-45.3517,-12.9016,-10,-121.981,-32.1475,-89.8331,-44.9166,-0,-45.0884,-24.7887,-10,-128.953,-86.7887,-42.1644,-21.0822,0,47.0689,13.8646,10
1138,2.278,251.512,168.479,83.0324,41.5162,-0,47.9418,-12.7547,10,-122.613,-50.854,-71.7593,-35.8797,-0,45.1845,-24.9503,9.30487,-128.898,-68.0651,-60.8331,-30.4166,0,-46.6717,13.7616,-10
1139,2.28,252.075,187.163,64.912,32.456,-0,-45.301,-12.6068,-10,-123.292,-33.5117,-89.7802,-44.8901,-0,-45.0522,-25.1118,-10,-128.783,-86.771,-42.0117,-21.0058,0,47.0536,13.6587,10
1140,2.282,252.674,168.566,84.108,42.054,-0,47.9901,-12.4578,10,-123.94,-52.219,-71.7206,-35.8603,-0,45.149,-25.2733,9.2887,-128.734,-68.0502,-60.684,-30.342,0,-46.681,13.556,-10
1141,2.284,253.259,187.251,66.0086,33.0043,-0,-45.2485,-12.3077,-10,-124.633,-34.9063,-89.727,-44.8635,-0,-45.0159,-25.4347,-10,-128.626,-86.7563,-41.8695,-20.9347,0,47.0365,13.4535,10
1142,2.286,253.881,168.656,85.2246,42.6123,-0,48.0399,-12.1564,10,-125.296,-53.6142,-71.6817,-35.8408,-0,45.1133,-25.5962,9.27249,-128.585,-68.0388,-60.5458,-30.2729,0,-46.6907,13.3511,-10
1143,2.288,254.489,187.342,67.147,33.5735,-0,-45.194,-12.0041,-10,-126.005,-36.3312,-89.6734,-44.8367,-0,-44.9794,-25.7575,-10,-128.484,-86.7451,-41.7389,-20.8695,0,47.0171,13.2488,10
1144,2.29,255.133,168.75,86.3834,43.1917,-0,48.0912,-11.8505,10,-126.682,-55.0395,-71.6424,-35.8212,-0,45.0775,-25.9188,9.25633,-128.451,-68.0318,-60.4193,-30.2096,0,-46.7009,13.1466,-10
1145,2.292,255.765,187.437,68.3285,34.1643,-0,-45.1373,-11.6958,-10,-127.405,-37.7859,-89.6194,-44.8097,-0,-44.9426,-26.0801,-10,-128.36,-86.7384,-41.6213,-20.8106,0,46.995,13.0446,10
1146,2.294,256.433,168.847,87.586,43.793,-0,48.1437,-11.5399,10,-128.097,-56.4945,-71.6028,-35.8014,-0,45.0416,-26.2413,9.24017,-128.336,-68.0303,-60.3057,-30.1529,0,-46.7111,12.9426,-10
1147,2.296,257.091,187.536,69.5548,34.7774,-0,-45.078,-11.3828,-10,-128.835,-39.2703,-89.5649,-44.7824,-0,-44.9052,-26.4025,-10,-128.255,-86.7374,-41.5179,-20.759,0,46.9695,12.8408,10
1148,2.298,257.784,168.95,88.8337,44.4169,-0,48.1973,-11.2244,10,-129.542,-57.9787,-71.5628,-35.7814,-0,45.0052,-26.5636,9.22382,-128.242,-68.0361,-60.2063,-30.1031,0,-46.721,12.7391,-10
1149,2.3,258.468,187.64,70.8274,35.4137,-0,-45.0157,-11.0647,-9.60203,-130.293,-40.7842,-89.5092,-44.7546,-0,-44.8659,-26.7247,-10,-128.174,-86.7439,-41.4303,-20.7152,0,46.9399,12.6375,10
1150,2.302,259.188,169.801,89.3861,44.693,-0,46.3966,-10.9045,10,-131.013,-59.4918,-71.5217,-35.7608,-0,44.9687,-26.8857,9.20787,-128.174,-68.0511,-60.1229,-30.0615,0,-46.7314,12.5359,-10
1151,2.304,259.9,188.493,71.4067,35.7033,-0,-44.9485,-10.7437,-9.24512,-131.779,-42.326,-89.4528,-44.7264,-0,-44.8278,-27.0467,-10,-128.121,-86.7599,-41.3613,-20.6806,0,46.904,12.4344,10
1152,2.306,260.649,171.326,89.3224,44.6612,-0,44.7893,-10.583,10,-132.512,-61.0314,-71.4809,-35.7405,-0,44.9297,-27.2076,9.18929,-128.136,-68.0787,-60.0575,-30.0288,0,-46.7405,12.333,-10
1153,2.308,261.393,190.021,71.3718,35.6859,-0,-44.8765,-10.4223,-9.19056,-133.29,-43.8988,-89.3913,-44.6957,-0,-44.7761,-27.3685,-10,-128.102,-86.789,-41.3133,-20.6566,0,46.8605,12.2316,10
1154,2.31,262.172,172.962,89.2098,44.6049,-0,44.595,-10.2617,10,-134.036,-62.5986,-71.4374,-35.7187,-0,44.8849,-27.5293,9.16626,-128.136,-68.1246,-60.0115,-30.0057,0,-46.7454,12.1303,-10
1155,2.312,262.95,191.66,71.2895,35.6447,-0,-44.8008,-10.1012,-9.15608,-134.824,-45.5062,-89.3176,-44.6588,-0,-44.7007,-27.6901,-10,-128.126,-86.8372,-41.2887,-20.6443,0,46.807,12.029,10
1156,2.314,263.763,174.674,89.0893,44.5446,-0,44.4994,-9.94082,10,-135.58,-64.1946,-71.3853,-35.6926,-0,44.831,-27.8508,9.13834,-128.183,-68.1963,-59.9867,-29.9934,0,-46.7452,11.9277,-10
1157,2.316,264.577,193.377,71.2006,35.6003,-0,-44.7216,-9.78053,-9.12127,-136.374,-47.1489,-89.2248,-44.6124,-0,-44.5988,-28.0114,-10,-128.204,-86.9124,-41.2912,-20.6456,0,46.7388,11.8265,10
1158,2.318,265.427,176.461,88.9662,44.4831,-0,44.4141,-9.62036,10,-137.136,-65.8153,-71.3204,-35.6602,-0,44.7609,-28.1719,9.10067,-128.291,-68.3039,-59.9873,-29.9937,0,-46.7402,11.7252,-10
1159,2.32,266.28,195.17,71.1103,35.5552,-0,-44.6398,-9.46028,-9.08468,-137.928,-48.829,-89.0988,-44.5494,-0,-44.4459,-28.3323,-10,-128.352,-87.0243,-41.3278,-20.6639,0,46.6488,11.6239,10
1160,2.322,267.168,178.319,88.849,44.4245,-0,44.3466,-9.30033,10,-138.688,-67.4564,-71.2317,-35.6159,-0,44.6676,-28.4927,9.05176,-128.48,-68.4561,-60.0234,-30.0117,0,-46.739,11.5225,-10
1161,2.324,268.058,197.042,71.0165,35.5082,-0,-44.5812,-9.14046,-9.07298,-139.465,-50.5357,-88.9297,-44.4649,-0,-44.245,-28.6528,-10,-128.593,-87.1947,-41.3983,-20.6991,0,46.5629,11.4211,10
1162,2.326,268.986,180.189,88.7969,44.3984,-0,44.451,-8.98065,10,-140.209,-69.105,-71.1039,-35.5519,-0,44.5647,-28.8129,9.01273,-128.777,-68.6644,-60.1125,-30.0562,0,-46.7856,11.3196,-10
1163,2.328,269.908,198.919,70.9885,35.4942,-0,-44.521,-8.82086,-9.02674,-140.951,-52.2114,-88.7395,-44.3697,-0,-44.089,-28.9727,-10,-128.957,-87.4283,-41.5285,-20.7642,0,46.46,11.2179,10
1164,2.33,270.867,182.101,88.7661,44.383,-0,44.4441,-8.66111,10,-141.653,-70.7149,-70.9381,-35.469,-0,44.5035,-29.1324,9.03445,-129.214,-68.915,-60.2992,-30.1496,0,-46.9268,11.1161,-10
1165,2.332,271.804,200.818,70.9859,35.4929,-0,-44.4506,-8.50135,-8.95762,-142.335,-53.7244,-88.6104,-44.3052,-0,-44.1809,-29.2919,-10,-129.469,-87.6948,-41.7746,-20.8873,0,46.3115,11.014,10
1166,2.334,-543.726,184.061,-727.787,-363.894,-0,-1996.93,-9.15816,-10,265.283,-72.1774,337.461,168.73,-0,1065.18,-29.0431,10,278.443,-69.166,347.609,173.804,0,973.459,11.3199,10
1167,2.336,-270.63,165.311,-435.941,-217.97,-0,729.616,-10.3219,10,128.599,-53.3253,181.924,90.9621,-0,-388.841,-28.5237,-10,142.031,-50.6136,192.645,96.3224,0,-387.41,11.8601,-10
1168,2.338,-269.757,183.982,-453.739,-226.87,-0,-44.4953,-11.2116,-10,128.071,-71.7623,199.834,99.9168,-0,44.7736,-28.142,10,141.686,-69.3851,211.071,105.535,0,46.0656,12.2638,10
1169,2.34,-268.835,165.198,-434.033,-217.017,-0,49.2652,-12.0993,-10,127.563,-52.9104,180.473,90.2367,-0,-48.4005,-27.7616,10,141.272,-50.7919,192.064,96.0319,0,-47.5182,12.667,10
1170,2.342,-268.001,146.405,-414.406,-207.203,-0,49.0671,-12.9478,-10,127.128,-34.0656,161.194,80.5968,-0,-48.1996,-27.42,10,140.873,-32.18,173.053,86.5267,0,-47.5256,13.0321,10
1171,2.344,-267.225,127.606,-394.832,-197.416,-0,48.9365,-13.757,-10,126.75,-15.2317,141.981,70.9907,-0,-48.0306,-27.1168,10,140.476,-13.5516,154.027,77.0136,0,-47.5658,13.3592,10
1172,2.346,-266.507,108.807,-375.314,-187.657,-0,48.7941,-14.5272,-10,126.425,3.58942,122.836,61.4178,-0,-47.8642,-26.852,10,140.082,5.0907,134.991,67.4957,0,-47.5894,13.6482,10
1173,2.348,-265.847,90.0091,-355.856,-177.928,-0,48.6445,-15.2583,-10,126.151,22.3966,103.754,51.877,-0,-47.704,-26.6254,4.17299,139.696,23.7441,115.952,57.9761,0,-47.5978,13.8991,10
1174,2.35,-265.244,71.2054,-336.45,-168.225,-0,48.5166,-15.9506,-10,125.923,30.3211,95.602,47.801,-0,-20.3801,-26.426,10,139.321,42.4119,96.9091,48.4545,0,-47.608,14.112,0.846577
1175,2.352,-264.695,52.4396,-317.134,-158.567,-0,48.2885,-16.6042,-10,125.73,49.1114,76.6182,38.3091,-0,-47.4597,-26.2538,-9.15059,138.965,43.9964,94.9685,47.4842,0,-4.8515,14.3039,10
1176,2.354,-264.187,33.621,-297.808,-148.904,-0,48.3152,-17.2192,-10,125.589,32.1516,93.4369,46.7184,-0,42.0468,-26.0838,10,138.598,62.694,75.9044,37.9522,0,-47.6601,14.4747,-9.70785
1177,2.356,-263.729,14.8925,-278.621,-139.311,-0,47.9669,-17.7956,-10,125.45,50.9346,74.5156,37.2578,-0,-47.3031,-25.9158,-10,138.279,44.5851,93.6934,46.8467,0,44.4723,14.6443,10
1178,2.358,-263.297,-3.91637,-259.38,-129.69,-0,48.1025,-18.3336,-10,125.378,32.3617,93.0167,46.5084,-0,46.2528,-25.7483,10,137.918,63.2935,74.6247,37.3123,0,-47.6717,14.8127,-10
1179,2.36,-262.915,-22.6321,-240.283,-120.142,-0,47.7428,-18.8333,-10,125.298,51.1285,74.1693,37.0847,-0,-47.1185,-25.5811,-10,137.617,44.641,92.9763,46.4881,0,45.8789,14.9803,10
1180,2.362,-262.557,-41.4285,-221.128,-110.564,-0,47.8871,-19.2947,-10,125.282,32.5317,92.7502,46.3751,-0,46.4522,-25.4142,10,137.275,63.3546,73.9203,36.9602,0,-47.6398,15.1472,-10
1181,2.364,-262.246,-60.1331,-202.113,-101.056,-0,47.5389,-19.7179,-10,125.251,51.2856,73.9658,36.9829,-0,-46.9611,-25.2475,-9.97821,136.995,44.7016,92.2929,46.1465,0,45.9315,15.3134,10
