step,timestamp,target[0],actual[0],error[0],P[0],I[0],D[0],integral[0],output[0],target[1],actual[1],error[1],P[1],I[1],D[1],integral[1],output[1]
179,0.36,0,0.00294818,-0.00294818,-0,-0,-0,-1.48248e-05,-0,0,0.0293298,-0.0293298,-0,0,-0,0.000177861,0
180,0.362,0,-0.00051632,0.00051632,0,-0,0,-1.72567e-05,0,0,0.0129854,-0.0129854,-0,0,0,0.000135545,0
181,0.364,0,0.0133246,-0.0133246,-0,-0,-0,-3.0065e-05,-0,0,0.00616758,-0.00616758,-0,0,0,0.000116392,0
182,0.366,0,0.00723627,-0.00723627,-0,-0,0,-5.06258e-05,0,0,-0.00763999,0.00763999,0,0,0,0.000117865,0
183,0.368,0,0.0212403,-0.0212403,-0,-0,-0,-7.91024e-05,-0,0,-0.0103381,0.0103381,0,0,0,0.000135843,0
184,0.37,0,0.00947846,-0.00947846,-0,-0,0,-0.000109821,0,0,-0.005461,0.005461,0,0,-0,0.000151642,0
185,0.372,0,-0.00354086,0.00354086,0,-0,0,-0.000115759,0,0,-0.0159055,0.0159055,0,0,0,0.000173009,0
186,0.374,0,-0.0106056,0.0106056,0,-0,0,-0.000101612,0,0,-0.00446059,0.00446059,0,0,-0,0.000193375,0
187,0.376,0,-0.034715,0.034715,0,-0,0,-5.62917e-05,0,0,-0.00769094,0.00769094,0,0,0,0.000205526,0
188,0.378,0,-0.0195111,0.0195111,0,-0,-0,-2.06559e-06,0,0,-0.00785668,0.00785668,0,0,0,0.000221074,0
189,0.38,0,-0.0177117,0.0177117,0,0,-0,3.51572e-05,0,0,0.0048077,-0.0048077,-0,0,-0,0.000224123,0
190,0.382,0,-0.00339047,0.00339047,0,0,-0,5.62595e-05,0,0,0.0038953,-0.0038953,-0,0,0,0.00021542,0
191,0.384,0,-0.00539641,0.00539641,0,0,0,6.50463e-05,0,0,0.0165434,-0.0165434,-0,0,-0,0.000194981,0
192,0.386,0,0.00892992,-0.00892992,-0,0,-0,6.15128e-05,0,0,0.0148801,-0.0148801,-0,0,0,0.000163558,0
193,0.388,0,0.0165922,-0.0165922,-0,0,-0,3.59907e-05,0,0,0.0353611,-0.0353611,-0,0,-0,0.000113316,0
194,0.39,0,0.0108528,-0.0108528,-0,0,0,8.54566e-06,0,0,0.0132395,-0.0132395,-0,0,0,6.47158e-05,0
195,0.392,0,0.0242596,-0.0242596,-0,-0,-0,-2.65667e-05,-0,0,0.00223897,-0.00223897,-0,0,0,4.92373e-05,0
196,0.394,0,0.0169356,-0.0169356,-0,-0,0,-6.77619e-05,0,0,-0.0120443,0.0120443,0,0,0,5.90426e-05,0
197,0.396,0,0.00690053,-0.00690053,-0,-0,0,-9.15981e-05,0,0,-0.019178,0.019178,0,0,0,9.02649e-05,0
198,0.398,0,-0.00138346,0.00138346,0,-0,0,-9.71151e-05,0,0,-0.0134119,0.0134119,0,0,-0,0.000122855,0
199,0.4,0,-0.0122757,0.0122757,0,-0,0,-8.3456e-05,0,0,-0.0200657,0.0200657,0,0,0,0.000156332,0
200,0.402,0,-0.0179913,0.0179913,0,-0,0,-5.3189e-05,0,0,-0.00716134,0.00716134,0,0,-0,0.000183559,0
201,0.404,0,-0.0154977,0.0154977,0,-0,-0,-1.97001e-05,0,0,-0.0060306,0.0060306,0,0,-0,0.000196751,0
202,0.406,0,-0.000955537,0.000955537,0,-0,-0,-3.24684e-06,0,0,-0.00449724,0.00449724,0,0,-0,0.000207279,0
203,0.408,0,-0.00469612,0.00469612,0,0,0,2.40481e-06,0,0,0.00668742,-0.00668742,-0,0,-0,0.000205089,0
204,0.41,0,0.00816332,-0.00816332,-0,-0,-0,-1.06239e-06,-0,0,0.00586598,-0.00586598,-0,0,0,0.000192536,0
205,0.412,0,0.00474898,-0.00474898,-0,-0,0,-1.39747e-05,0,0,0.00479388,-0.00479388,-0,0,0,0.000181876,0
206,0.414,0,0.0058132,-0.0058132,-0,-0,-0,-2.45369e-05,-0,0,-0.000279478,0.000279478,0,0,0,0.000177361,0
207,0.416,0,0.00411201,-0.00411201,-0,-0,0,-3.44621e-05,0,0,-0.000694344,0.000694344,0,0,0,0.000178335,0
208,0.418,0,0.00111471,-0.00111471,-0,-0,0,-3.96888e-05,0,0,-0.00478634,0.00478634,0,0,0,0.000183816,0
209,0.42,0,-9.27956e-05,9.27956e-05,0,-0,0,-4.07107e-05,0,0,-0.00460219,0.00460219,0,0,-0,0.000193204,0
210,0.422,0,-0.00199944,0.00199944,0,-0,0,-3.86185e-05,0,0,-0.00692287,0.00692287,0,0,0,0.000204729,0
211,0.424,0,-0.00254164,0.00254164,0,-0,0,-3.40774e-05,0,0,-0.00653916,0.00653916,0,0,-0,0.000218192,0
212,0.426,0,-0.00331171,0.00331171,0,-0,0,-2.82241e-05,0,0,-0.00395314,0.00395314,0,0,-0,0.000228684,0
213,0.428,0,-0.00334355,0.00334355,0,-0,0,-2.15688e-05,0,0,-0.00385754,0.00385754,0,0,-0,0.000236495,0
214,0.43,0,-0.000283462,0.000283462,0,-0,-0,-1.79418e-05,0,0,-0.00454504,0.00454504,0,0,0,0.000244897,0
215,0.432,0,-0.00171789,0.00171789,0,-0,0,-1.59404e-05,0,0,-0.00423822,0.00423822,0,0,-0,0.00025368,0
216,0.434,0,-0.0014181,0.0014181,0,-0,-0,-1.28044e-05,0,0,-0.00506139,0.00506139,0,0,0,0.00026298,0
217,0.436,0,-0.023946,0.023946,0,0,0,1.25597e-05,0,0,-0.00908703,0.00908703,0,0,0,0.000277128,0
218,0.438,0,-0.00913026,0.00913026,0,0,-0,4.56359e-05,0,0,-0.00428177,0.00428177,0,0,-0,0.000290497,0
219,0.44,0,-0.0125407,0.0125407,0,0,0,6.73069e-05,0,0,0.0117085,-0.0117085,-0,0,-0,0.00028307,0
220,0.442,0,0.00160238,-0.00160238,-0,0,-0,7.82453e-05,0,0,0.0125275,-0.0125275,-0,0,-0,0.000258834,0
221,0.444,0,-0.00392023,0.00392023,0,0,0,8.05632e-05,0,0,0.0266726,-0.0266726,-0,0,-0,0.000219634,0
222,0.446,0,-0.00751897,0.00751897,0,0,0,9.20024e-05,0,0,0.0118763,-0.0118763,-0,0,0,0.000181085,0
223,0.448,0,0.00654959,-0.00654959,-0,0,-0,9.29718e-05,0,0,0.0043083,-0.0043083,-0,0,0,0.000164901,0
224,0.45,0,-8.75812e-05,8.75812e-05,0,0,0,8.65097e-05,0,0,-0.00847805,0.00847805,0,0,0,0.000169071,0
225,0.452,0,0.0151531,-0.0151531,-0,0,-0,7.14442e-05,0,0,-0.026705,0.026705,0,0,0,0.000204254,0
226,0.454,0,0.00641305,-0.00641305,-0,0,0,4.98781e-05,0,0,-0.0132615,0.0132615,0,0,-0,0.00024422,0
227,0.456,0,-0.00344849,0.00344849,0,0,0,4.69135e-05,0,0,-0.0216566,0.0216566,0,0,0,0.000279138,0
228,0.458,0,-0.00877752,0.00877752,0,0,0,5.91395e-05,0,0,-0.00976485,0.00976485,0,0,-0,0.00031056,0
229,0.46,0,-0.0183683,0.0183683,0,0,0,8.62854e-05,0,0,-0.0198551,0.0198551,0,0,0,0.00034018,0
230,0.462,0,-0.00252742,0.00252742,0,0,-0,0.000107181,0,0,-0.00412991,0.00412991,0,0,-0,0.000364165,0
231,0.464,0,-0.0249393,0.0249393,0,0,0,0.000134648,0,0,-0.00779568,0.00779568,0,0,0,0.00037609,0
232,0.466,0,-0.012475,0.012475,0,0,-0,0.000172062,0,0,-0.00322497,0.00322497,0,0,-0,0.000387111,0
233,0.468,0,-0.0135377,0.0135377,0,0,0,0.000198075,0,0,0.0129569,-0.0129569,-0,0,-0,0.000377379,0
234,0.47,0,-0.0072554,0.0072554,0,0,-0,0.000218868,0,0,-0.00702848,0.00702848,0,0,0,0.00037145,0
235,0.472,0,0.00187985,-0.00187985,-0,0,-0,0.000224244,0,0,0.0154913,-0.0154913,-0,0,-0,0.000362988,0
236,0.474,0,0.00877869,-0.00877869,-0,0,-0,0.000213585,0,0,-0.00505494,0.00505494,0,0,0,0.000352551,0
237,0.476,0,0.0149307,-0.0149307,-0,0,-0,0.000189876,0,0,-0.00402347,0.00402347,0,0,-0,0.00036163,0
238,0.478,0,0.00490112,-0.00490112,-0,0,0,0.000170044,0,0,-0.0153238,0.0153238,0,0,0,0.000380977,0
239,0.48,0,0.0151904,-0.0151904,-0,0,-0,0.000149952,0,0,-0.0147003,0.0147003,0,0,-0,0.000411001,0
240,0.482,0,0.0118696,-0.0118696,-0,0,0,0.000122892,0,0,-0.0112512,0.0112512,0,0,-0,0.000436953,0
241,0.484,0,4.66908e-05,-4.66908e-05,-0,0,0,0.000110976,0,0,-0.0182943,0.0182943,0,0,0,0.000466498,0
242,0.486,0,-0.007078,0.007078,0,0,0,0.000118007,0,0,-0.00674262,0.00674262,0,0,-0,0.000491535,0
243,0.488,0,-0.0300117,0.0300117,0,0,0,0.000155097,0,0,-0.0104325,0.0104325,0,0,0,0.00050871,0
244,0.49,0,-0.0156878,0.0156878,0,0,-0,0.000200797,0,0,-0.00233673,0.00233673,0,0,-0,0.00052148,0
245,0.492,0,-0.0136701,0.0136701,0,0,-0,0.000230154,0,0,0.0131973,-0.0131973,-0,0,-0,0.000510619,0
246,0.494,0,-4.95339e-05,4.95339e-05,0,0,-0,0.000243874,0,0,0.0133781,-0.0133781,-0,0,-0,0.000484044,0
247,0.496,0,8.50581e-05,-8.50581e-05,-0,0,-0,0.000243839,0,0,0.010775,-0.010775,-0,0,0,0.00045989,0
248,0.498,0,-0.00501231,0.00501231,0,0,0,0.000248766,0,0,-0.00131778,0.00131778,0,0,0,0.000450433,0
249,0.5,0,0.00705335,-0.00705335,-0,0,-0,0.000246725,0,0,-0.00431087,0.00431087,0,0,0,0.000456062,0
250,0.502,0,-0.000961898,0.000961898,0,0,0,0.000240633,0,0,-0.0165697,0.0165697,0,0,0,0.000476942,0
251,0.504,0,-0.000487688,0.000487688,0,0,-0,0.000242083,0,0,-0.0138051,0.0138051,0,0,-0,0.000507317,0
252,0.506,0,-0.00278905,0.00278905,0,0,0,0.00024536,0,0,-0.00712347,0.00712347,0,0,-0,0.000528246,0
253,0.508,0,-0.00375761,0.00375761,0,0,0,0.000251906,0,0,-0.00666657,0.00666657,0,0,-0,0.000542036,0
254,0.51,0,-0.00634734,0.00634734,0,0,0,0.000262011,0,0,-0.00231165,0.00231165,0,0,-0,0.000551014,0
255,0.512,0,-0.0060324,0.0060324,0,0,-0,0.000274391,0,0,-0.00313655,0.00313655,0,0,0,0.000556462,0
256,0.514,0,-0.00826825,0.00826825,0,0,0,0.000288692,0,0,-0.000194554,0.000194554,0,0,-0,0.000559793,0
257,0.516,0,-0.0069804,0.0069804,0,0,-0,0.00030394,0,0,-0.00147868,0.00147868,0,0,0,0.000561466,0
258,0.518,0,-0.00642408,0.00642408,0,0,-0,0.000317345,0,0,-0.00153144,0.00153144,0,0,0,0.000564477,0
259,0.52,0,-0.00578973,0.00578973,0,0,-0,0.000329559,0,0,-0.00298585,0.00298585,0,0,0,0.000568994,0
260,0.522,0,-0.00527267,0.00527267,0,0,-0,0.000340621,0,0,-0.00324411,0.00324411,0,0,0,0.000575224,0
261,0.524,0,-0.00493735,0.00493735,0,0,-0,0.000350831,0,0,-0.00410113,0.00410113,0,0,0,0.000582569,0
262,0.526,0,-0.00495927,0.00495927,0,0,0,0.000360728,0,0,-0.00434817,0.00434817,0,0,0,0.000591018,0
263,0.528,0,-0.00473086,0.00473086,0,0,-0,0.000370418,0,0,-0.00454352,0.00454352,0,0,0,0.00059991,0
264,0.53,0,-0.00488642,0.00488642,0,0,0,0.000380035,0,0,-0.0052998,0.0052998,0,0,0,0.000609753,0
265,0.532,0,-0.00508841,0.00508841,0,0,0,0.00039001,0,0,-0.00552827,0.00552827,0,0,0,0.000620581,0
266,0.534,0,-0.00536319,0.00536319,0,0,0,0.000400461,0,0,-0.00626748,0.00626748,0,0,0,0.000632377,0
267,0.536,0,-0.00567451,0.00567451,0,0,0,0.000411499,0,0,-0.00634067,0.00634067,0,0,0,0.000644985,0
268,0.538,0,-0.00634923,0.00634923,0,0,0,0.000423523,0,0,-0.00663847,0.00663847,0,0,0,0.000657964,0
269,0.54,0,-0.0066497,0.0066497,0,0,0,0.000436522,0,0,-0.00663803,0.00663803,0,0,-0,0.000671241,0
270,0.542,0,-0.00677651,0.00677651,0,0,0,0.000449948,0,0,-0.00652109,0.00652109,0,0,-0,0.0006844,0
271,0.544,0,-0.00703878,0.00703878,0,0,0,0.000463763,0,0,-0.00645549,0.00645549,0,0,-0,0.000697377,0
272,0.546,0,-0.00674591,0.00674591,0,0,-0,0.000477548,0,0,-0.00632258,0.00632258,0,0,-0,0.000710155,0
273,0.548,0,-0.00706577,0.00706577,0,0,0,0.00049136,0,0,-0.00626804,0.00626804,0,0,-0,0.000722745,0
274,0.55,0,-0.00686724,0.00686724,0,0,-0,0.000505293,0,0,-0.00667944,0.00667944,0,0,0,0.000735693,0
275,0.552,0,-0.00755581,0.00755581,0,0,0,0.000519716,0,0,-0.00673266,0.00673266,0,0,0,0.000749105,0
276,0.554,0,-0.00797659,0.00797659,0,0,0,0.000535248,0,0,-0.00699298,0.00699298,0,0,0,0.000762831,0
277,0.556,0,-0.00886616,0.00886616,0,0,0,0.000552091,0,0,-0.00703865,0.00703865,0,0,0,0.000776862,0
278,0.558,0,-0.00878164,0.00878164,0,0,-0,0.000569739,0,0,-0.00748666,0.00748666,0,0,0,0.000791388,0
279,0.56,0,-0.00914275,0.00914275,0,0,0,0.000587663,0,0,-0.00727149,0.00727149,0,0,-0,0.000806146,0
280,0.562,0,-0.00858794,0.00858794,0,0,-0,0.000605394,0,0,-0.00734615,0.00734615,0,0,0,0.000820763,0
281,0.564,0,-0.00853671,0.00853671,0,0,-0,0.000622518,0,0,-0.00556351,0.00556351,0,0,-0,0.000833673,0
282,0.566,0,-0.0080075,0.0080075,0,0,-0,0.000639063,0,0,-0.00577017,0.00577017,0,0,0,0.000845007,0
283,0.568,0,-0.00729311,0.00729311,0,0,-0,0.000654363,0,0,-0.00453498,0.00453498,0,0,-0,0.000855312,0
284,0.57,0,-0.00690849,0.00690849,0,0,-0,0.000668565,0,0,-0.00471391,0.00471391,0,0,0,0.000864561,0
285,0.572,0,-0.00640516,0.00640516,0,0,-0,0.000681878,0,0,-0.00473938,0.00473938,0,0,0,0.000874014,0
286,0.574,0,-0.00627557,0.00627557,0,0,-0,0.000694559,0,0,-0.00494309,0.00494309,0,0,0,0.000883696,0
287,0.576,0,-0.00862542,0.00862542,0,0,0,0.00070946,0,0,-0.00861856,0.00861856,0,0,0,0.000897258,0
288,0.578,0,-0.00830376,0.00830376,0,0,-0,0.000726389,0,0,-0.00813853,0.00813853,0,0,-0,0.000914015,0
289,0.58,0,-0.0100626,0.0100626,0,0,0,0.000744756,0,0,-0.011288,0.011288,0,0,0,0.000933442,0
290,0.582,0,-0.00984677,0.00984677,0,0,-0,0.000764665,0,0,-0.010619,0.010619,0,0,-0,0.000955349,0
291,0.584,0,-0.00970762,0.00970762,0,0,-0,0.00078422,0,0,-0.0105527,0.0105527,0,0,-0,0.00097652,0
292,0.586,0,-0.00947393,0.00947393,0,0,-0,0.000803401,0,0,-0.0100857,0.0100857,0,0,-0,0.000997159,0
293,0.588,0,-0.0102559,0.0102559,0,0,0,0.000823131,0,0,-0.0102619,0.0102619,0,0,0,0.00101751,0
294,0.59,0,-0.00967286,0.00967286,0,0,-0,0.00084306,0,0,-0.0102547,0.0102547,0,0,-0,0.00103802,0
295,0.592,0,-0.0109558,0.0109558,0,0,0,0.000863688,0,0,-0.0100679,0.0100679,0,0,-0,0.00105835,0
296,0.594,0,-0.0101292,0.0101292,0,0,-0,0.000884773,0,0,-0.0103929,0.0103929,0,0,0,0.00107881,0
297,0.596,0,-0.0113032,0.0113032,0,0,0,0.000906206,0,0,-0.0101648,0.0101648,0,0,-0,0.00109936,0
298,0.598,0,-0.0105786,0.0105786,0,0,-0,0.000928088,0,0,-0.0105858,0.0105858,0,0,0,0.00112011,0
299,0.6,0,-0.0117991,0.0117991,0,0,0,0.000950465,0,0,-0.0102523,0.0102523,0,0,-0,0.00114095,0
300,0.602,0,-0.0111784,0.0111784,0,0,-0,0.000973443,0,0,-0.0107376,0.0107376,0,0,0,0.00116194,0
301,0.604,0,-0.0124669,0.0124669,0,0,0,0.000997088,0,0,-0.0103901,0.0103901,0,0,-0,0.00118307,0
302,0.606,0,-0.0118132,0.0118132,0,0,-0,0.00102137,0,0,-0.0108584,0.0108584,0,0,0,0.00120432,0
303,0.608,0,-0.0129034,0.0129034,0,0,0,0.00104608,0,0,-0.0106322,0.0106322,0,0,-0,0.00122581,0
304,0.61,0,-0.0121743,0.0121743,0,0,-0,0.00107116,0,0,-0.0110858,0.0110858,0,0,0,0.00124753,0
305,0.612,0,-0.0131348,0.0131348,0,0,0,0.00109647,0,0,-0.0109985,0.0109985,0,0,-0,0.00126961,0
306,0.614,0,-0.0122391,0.0122391,0,0,-0,0.00112185,0,0,-0.0114293,0.0114293,0,0,0,0.00129204,0
307,0.616,0,-0.0128273,0.0128273,0,0,0,0.00114691,0,0,-0.0113736,0.0113736,0,0,-0,0.00131484,0
308,0.618,0,-0.011543,0.011543,0,0,-0,0.00117128,0,0,-0.0116577,0.0116577,0,0,0,0.00133787,0
309,0.62,0,-0.0121515,0.0121515,0,0,0,0.00119498,0,0,-0.0117426,0.0117426,0,0,0,0.00136127,0
310,0.622,0,-0.0110746,0.0110746,0,0,-0,0.0012182,0,0,-0.0117706,0.0117706,0,0,0,0.00138479,0
311,0.624,0,-0.0120661,0.0120661,0,0,0,0.00124134,0,0,-0.0119953,0.0119953,0,0,0,0.00140855,0
312,0.626,0,-0.0110656,0.0110656,0,0,-0,0.00126448,0,0,-0.0119083,0.0119083,0,0,-0,0.00143246,0
313,0.628,0,-0.0124042,0.0124042,0,0,0,0.00128795,0,0,-0.0122924,0.0122924,0,0,0,0.00145666,0
314,0.63,0,-0.0114922,0.0114922,0,0,-0,0.00131184,0,0,-0.0120919,0.0120919,0,0,-0,0.00148104,0
315,0.632,0,-0.0128549,0.0128549,0,0,0,0.00133619,0,0,-0.012623,0.012623,0,0,0,0.00150576,0
316,0.634,0,-0.0120281,0.0120281,0,0,-0,0.00136107,0,0,-0.0125416,0.0125416,0,0,-0,0.00153092,0
317,0.636,0,-0.0133349,0.0133349,0,0,0,0.00138643,0,0,-0.0131349,0.0131349,0,0,0,0.0015566,0
318,0.638,0,-0.0127156,0.0127156,0,0,-0,0.00141249,0,0,-0.0131393,0.0131393,0,0,0,0.00158287,0
319,0.64,0,-0.0139557,0.0139557,0,0,0,0.00143916,0,0,-0.0136624,0.0136624,0,0,0,0.00160967,0
320,0.642,0,-0.0134074,0.0134074,0,0,-0,0.00146652,0,0,-0.0138502,0.0138502,0,0,0,0.00163719,0
321,0.644,0,-0.0145941,0.0145941,0,0,0,0.00149452,0,0,-0.0142773,0.0142773,0,0,0,0.00166531,0
322,0.646,0,-0.0140538,0.0140538,0,0,-0,0.00152317,0,0,-0.01477,0.01477,0,0,0,0.00169436,0
323,0.648,0,-0.0152729,0.0152729,0,0,0,0.0015525,0,0,-0.0150199,0.0150199,0,0,0,0.00172415,0
324,0.65,0,-0.0149163,0.0149163,0,0,-0,0.00158269,0,0,-0.0151623,0.0151623,0,0,0,0.00175433,0
325,0.652,0,-0.0162376,0.0162376,0,0,0,0.00161384,0,0,-0.0150771,0.0150771,0,0,-0,0.00178457,0
326,0.654,0,-0.0155073,0.0155073,0,0,-0,0.00164558,0,0,-0.015497,0.015497,0,0,0,0.00181515,0
327,0.656,0,-0.0165908,0.0165908,0,0,0,0.00167768,0,0,-0.0153386,0.0153386,0,0,-0,0.00184598,0
328,0.658,0,-0.0159182,0.0159182,0,0,-0,0.00171019,0,0,-0.0158645,0.0158645,0,0,0,0.00187719,0
329,0.66,0,-0.0194679,0.0194679,0,0,0,0.00174558,0,0,-0.0197379,0.0197379,0,0,0,0.00191279,0
330,0.662,0,-0.0184239,0.0184239,0,0,-0,0.00178347,0,0,-0.0200666,0.0200666,0,0,0,0.00195259,0
331,0.664,0,-0.0186797,0.0186797,0,0,0,0.00182057,0,0,-0.0196061,0.0196061,0,0,-0,0.00199226,0
332,0.666,0,-0.0175297,0.0175297,0,0,-0,0.00185678,0,0,-0.0196862,0.0196862,0,0,0,0.00203156,0
333,0.668,0,-0.0176086,0.0176086,0,0,0,0.00189192,0,0,-0.0192585,0.0192585,0,0,-0,0.0020705,0
334,0.67,0,-0.0168657,0.0168657,0,0,-0,0.00192639,0,0,-0.0192651,0.0192651,0,0,0,0.00210903,0
335,0.672,0,-0.0168603,0.0168603,0,0,-0,0.00196012,0,0,-0.0189097,0.0189097,0,0,-0,0.0021472,0
336,0.674,0,-0.0163904,0.0163904,0,0,-0,0.00199337,0,0,-0.0185948,0.0185948,0,0,-0,0.0021847,0
337,0.676,0,-0.0163379,0.0163379,0,0,-0,0.0020261,0,0,-0.018364,0.018364,0,0,-0,0.00222166,0
338,0.678,0,-0.0160511,0.0160511,0,0,-0,0.00205849,0,0,-0.0178597,0.0178597,0,0,-0,0.00225789,0
339,0.68,0,-0.01599,0.01599,0,0,-0,0.00209053,0,0,-0.0177332,0.0177332,0,0,-0,0.00229348,0
340,0.682,0,-0.0160423,0.0160423,0,0,0,0.00212256,0,0,-0.0175048,0.0175048,0,0,-0,0.00232872,0
341,0.684,0,-0.0160453,0.0160453,0,0,0,0.00215465,0,0,-0.0174468,0.0174468,0,0,-0,0.00236367,0
342,0.686,0,-0.0170172,0.0170172,0,0,0,0.00218771,0,0,-0.0175066,0.0175066,0,0,0,0.00239862,0
343,0.688,0,-0.0194097,0.0194097,0,0,0,0.00222414,0,0,-0.0227903,0.0227903,0,0,0,0.00243892,0
344,0.69,0,-0.0198808,0.0198808,0,0,0,0.00226343,0,0,-0.0218852,0.0218852,0,0,-0,0.0024836,0
345,0.692,0,-0.0190582,0.0190582,0,0,-0,0.00230237,0,0,-0.021766,0.021766,0,0,-0,0.00252725,0
346,0.694,0,-0.0202661,0.0202661,0,0,0,0.00234169,0,0,-0.0213535,0.0213535,0,0,-0,0.00257037,0
347,0.696,0,-0.0191962,0.0191962,0,0,-0,0.00238115,0,0,-0.0212906,0.0212906,0,0,-0,0.00261301,0
348,0.698,0,-0.0207641,0.0207641,0,0,0,0.00242112,0,0,-0.0213828,0.0213828,0,0,0,0.00265568,0
349,0.7,0,-0.0195303,0.0195303,0,0,-0,0.00246141,0,0,-0.0216426,0.0216426,0,0,0,0.00269871,0
350,0.702,0,-0.021237,0.021237,0,0,0,0.00250218,0,0,-0.022141,0.022141,0,0,0,0.00274249,0
351,0.704,0,-0.0200259,0.0200259,0,0,-0,0.00254344,0,0,-0.0226405,0.0226405,0,0,0,0.00278727,0
352,0.706,0,-0.0216767,0.0216767,0,0,0,0.00258514,0,0,-0.0234303,0.0234303,0,0,0,0.00283335,0
353,0.708,0,-0.0205457,0.0205457,0,0,-0,0.00262736,0,0,-0.0239277,0.0239277,0,0,0,0.0028807,0
354,0.71,0,-0.0223376,0.0223376,0,0,0,0.00267025,0,0,-0.0249777,0.0249777,0,0,0,0.00292961,0
355,0.712,0,-0.0212846,0.0212846,0,0,-0,0.00271387,0,0,-0.0254476,0.0254476,0,0,0,0.00298003,0
356,0.714,0,-0.0230675,0.0230675,0,0,0,0.00275822,0,0,-0.0262446,0.0262446,0,0,0,0.00303173,0
357,0.716,0,-0.0220571,0.0220571,0,0,-0,0.00280335,0,0,-0.0263268,0.0263268,0,0,0,0.0030843,0
358,0.718,0,-0.0237944,0.0237944,0,0,0,0.0028492,0,0,-0.0267698,0.0267698,0,0,0,0.00313739,0
359,0.72,0,-0.022802,0.022802,0,0,-0,0.00289579,0,0,-0.0268124,0.0268124,0,0,0,0.00319098,0
360,0.722,0,-0.0243615,0.0243615,0,0,0,0.00294296,0,0,-0.0271443,0.0271443,0,0,0,0.00324493,0
361,0.724,0,-0.023437,0.023437,0,0,-0,0.00299076,0,0,-0.0271626,0.0271626,0,0,0,0.00329924,0
362,0.726,0,-0.0247422,0.0247422,0,0,0,0.00303894,0,0,-0.0273532,0.0273532,0,0,0,0.00335376,0
363,0.728,0,-0.0239324,0.0239324,0,0,-0,0.00308761,0,0,-0.0273533,0.0273533,0,0,0,0.00340846,0
364,0.73,0,-0.0248405,0.0248405,0,0,0,0.00313638,0,0,-0.0278599,0.0278599,0,0,0,0.00346368,0
365,0.732,0,-0.0242838,0.0242838,0,0,-0,0.00318551,0,0,-0.0278344,0.0278344,0,0,-0,0.00351937,0
366,0.734,0,-0.0243122,0.0243122,0,0,0,0.0032341,0,0,-0.0282403,0.0282403,0,0,0,0.00357544,0
367,0.736,0,-0.0242038,0.0242038,0,0,-0,0.00328262,0,0,-0.028352,0.028352,0,0,0,0.00363204,0
368,0.738,0,-0.0234659,0.0234659,0,0,-0,0.00333029,0,0,-0.0288162,0.0288162,0,0,0,0.0036892,0
369,0.74,0,-0.0239178,0.0239178,0,0,0,0.00337767,0,0,-0.0291389,0.0291389,0,0,0,0.00374716,0
370,0.742,0,-0.0230951,0.0230951,0,0,-0,0.00342469,0,0,-0.0296819,0.0296819,0,0,0,0.00380598,0
371,0.744,0,-0.0238073,0.0238073,0,0,0,0.00347159,0,0,-0.0304418,0.0304418,0,0,0,0.0038661,0
372,0.746,0,-0.0233965,0.0233965,0,0,-0,0.00351879,0,0,-0.0311895,0.0311895,0,0,0,0.00392774,0
373,0.748,0,-0.0274194,0.0274194,0,0,0,0.00356961,0,0,-0.0353908,0.0353908,0,0,0,0.00399432,0
374,0.75,0,-0.0269554,0.0269554,0,0,-0,0.00362398,0,0,-0.0357872,0.0357872,0,0,0,0.00406549,0
375,0.752,0,-0.0276026,0.0276026,0,0,0,0.00367854,0,0,-0.0359861,0.0359861,0,0,0,0.00413727,0
376,0.754,0,-0.0271777,0.0271777,0,0,-0,0.00373332,0,0,-0.03605,0.03605,0,0,0,0.0042093,0
377,0.756,0,-0.0277354,0.0277354,0,0,0,0.00378823,0,0,-0.0357673,0.0357673,0,0,-0,0.00428112,0
378,0.758,0,-0.0270686,0.0270686,0,0,-0,0.00384304,0,0,-0.0356494,0.0356494,0,0,-0,0.00435254,0
379,0.76,0,-0.0275658,0.0275658,0,0,0,0.00389767,0,0,-0.035218,0.035218,0,0,-0,0.0044234,0
380,0.762,0,-0.026728,0.026728,0,0,-0,0.00395197,0,0,-0.035027,0.035027,0,0,-0,0.00449365,0
381,0.764,0,-0.0272491,0.0272491,0,0,0,0.00400594,0,0,-0.0347772,0.0347772,0,0,-0,0.00456345,0
382,0.766,0,-0.026395,0.026395,0,0,-0,0.00405959,0,0,-0.0346481,0.0346481,0,0,-0,0.00463288,0
383,0.768,0,-0.026871,0.026871,0,0,0,0.00411285,0,0,-0.0348373,0.0348373,0,0,0,0.00470236,0
384,0.77,0,-0.0261143,0.0261143,0,0,-0,0.00416584,0,0,-0.0348226,0.0348226,0,0,-0,0.00477202,0
385,0.772,0,-0.0265793,0.0265793,0,0,0,0.00421853,0,0,-0.0352665,0.0352665,0,0,0,0.00484211,0
386,0.774,0,-0.0259063,0.0259063,0,0,-0,0.00427102,0,0,-0.0353392,0.0353392,0,0,0,0.00491272,0
387,0.776,0,-0.0363023,0.0363023,0,0,0,0.00433323,0,0,-0.0457284,0.0457284,0,0,0,0.00499379,0
388,0.778,0,-0.0357311,0.0357311,0,0,-0,0.00440526,0,0,-0.0429056,0.0429056,0,0,-0,0.00508242,0
389,0.78,0,-0.0393895,0.0393895,0,0,0,0.00448038,0,0,-0.0287363,0.0287363,0,0,-0,0.00515406,0
