step,timestamp,target,actual,error,P,I,D,integral,output
1947,3.896,0,0.0136352,-0.0136352,-0,-0,0,-1.31394,0
1948,3.898,0,0.0108793,-0.0108793,-0,-0,0,-1.31397,0
1949,3.9,0,0.00851124,-0.00851124,-0,-0,0,-1.31399,0
1950,3.902,0,0.00647324,-0.00647324,-0,-0,0,-1.314,0
1951,3.904,0,0.00471753,-0.00471753,-0,-0,0,-1.31401,0
1952,3.906,0,0.00350732,-0.00350732,-0,-0,0,-1.31402,0
1953,3.908,0,-0.00196081,0.00196081,0,-0,0,-1.31402,0
1954,3.91,0,-0.00103003,0.00103003,0,-0,-0,-1.31402,0
1955,3.912,0,0.0527141,-0.0527141,-0,-0,-0,-1.31407,-0
1956,3.914,0,0.105661,-0.105661,-0,-0,-0,-1.31423,-0
1957,3.916,0,0.0568343,-0.0568343,-0,-0,0,-1.31439,0
1958,3.918,0,0.10922,-0.10922,-0,-0,-0,-1.31456,-0
1959,3.92,0,0.1618,-0.1618,-0,-0,-0,-1.31483,-0
1960,3.922,0,0.21562,-0.21562,-0,-0,-0,-1.31521,-0
1961,3.924,0,0.275135,-0.275135,-0,-0,-0,-1.3157,-0
1962,3.926,0,0.31067,-0.31067,-0,-0,-0,-1.31628,-0
1963,3.928,0,0.253943,-0.253943,-0,-0,0,-1.31685,0
1964,3.93,0,0.279945,-0.279945,-0,-0,-0,-1.31738,-0
1965,3.932,0,0.22966,-0.22966,-0,-0,0,-1.31789,0
1966,3.934,0,0.181387,-0.181387,-0,-0,0,-1.3183,0
1967,3.936,0,0.155496,-0.155496,-0,-0,0,-1.31864,0
1968,3.938,0,0.133331,-0.133331,-0,-0,0,-1.31893,0
1969,3.94,0,0.11466,-0.11466,-0,-0,0,-1.31918,0
1970,3.942,0,0.0986178,-0.0986178,-0,-0,0,-1.31939,0
1971,3.944,0,0.0855778,-0.0855778,-0,-0,0,-1.31957,0
1972,3.946,0,0.0887148,-0.0887148,-0,-0,-0,-1.31975,-0
1973,3.948,0,0.0770455,-0.0770455,-0,-0,0,-1.31991,0
1974,3.95,0,0.0668959,-0.0668959,-0,-0,0,-1.32006,0
1975,3.952,0,0.0750473,-0.0750473,-0,-0,-0,-1.3202,-0
1976,3.954,0,0.0812151,-0.0812151,-0,-0,-0,-1.32036,-0
1977,3.956,0,0.0890665,-0.0890665,-0,-0,-0,-1.32053,-0
1978,3.958,0,0.0763468,-0.0763468,-0,-0,0,-1.32069,0
1979,3.96,0,0.0678167,-0.0678167,-0,-0,0,-1.32084,0
1980,3.962,0,0.0593218,-0.0593218,-0,-0,0,-1.32096,0
1981,3.964,0,0.102556,-0.102556,-0,-0,-0,-1.32113,-0
1982,3.966,0,0.146949,-0.146949,-0,-0,-0,-1.32137,-0
1983,3.968,0,0.192089,-0.192089,-0,-0,-0,-1.32171,-0
1984,3.97,0,0.165622,-0.165622,-0,-0,0,-1.32207,0
1985,3.972,0,0.143529,-0.143529,-0,-0,0,-1.32238,0
1986,3.974,0,0.0974329,-0.0974329,-0,-0,0,-1.32262,0
1987,3.976,0,0.083134,-0.083134,-0,-0,0,-1.3228,0
1988,3.978,0,0.125273,-0.125273,-0,-0,-0,-1.32301,-0
1989,3.98,0,0.0717422,-0.0717422,-0,-0,0,-1.32321,0
1990,3.982,0,0.0182576,-0.0182576,-0,-0,0,-1.3233,0
1991,3.984,0,-0.0356077,0.0356077,0,-0,0,-1.32328,0
1992,3.986,0,-0.0903488,0.0903488,0,-0,0,-1.32315,0
1993,3.988,0,-0.108486,0.108486,0,-0,0,-1.32296,0
1994,3.99,0,-0.110341,0.110341,0,-0,0,-1.32274,0
1995,3.992,0,-0.0798618,0.0798618,0,-0,-0,-1.32255,0
1996,3.994,0,-0.0695357,0.0695357,0,-0,-0,-1.3224,0
1997,3.996,0,-0.059231,0.059231,0,-0,-0,-1.32227,0
1998,3.998,0,-0.0698119,0.0698119,0,-0,0,-1.32214,0
1999,4,0,-0.0593947,0.0593947,0,-0,-0,-1.32201,0
2000,4.002,0,-0.0503893,0.0503893,0,-0,-0,-1.3219,0
2001,4.004,0,-0.0426115,0.0426115,0,-0,-0,-1.32181,0
2002,4.006,0,-0.0358994,0.0358994,0,-0,-0,-1.32173,0
2003,4.008,0,-0.0301104,0.0301104,0,-0,-0,-1.32166,0
2004,4.01,0,-0.0147343,0.0147343,0,-0,-0,-1.32162,0
2005,4.012,0,-0.011872,0.011872,0,-0,-0,-1.32159,0
2006,4.014,0,-0.0337703,0.0337703,0,-0,0,-1.32155,0
2007,4.016,0,-0.0282772,0.0282772,0,-0,-0,-1.32148,0
2008,4.018,0,-0.0594164,0.0594164,0,-0,0,-1.3214,0
2009,4.02,0,-0.0503807,0.0503807,0,-0,-0,-1.32129,0
2010,4.022,0,-0.0860536,0.0860536,0,-0,0,-1.32115,0
2011,4.024,0,-0.0733427,0.0733427,0,-0,-0,-1.32099,0
2012,4.026,0,-0.11064,0.11064,0,-0,0,-1.32081,0
2013,4.028,0,-0.0678312,0.0678312,0,-0,-0,-1.32063,0
2014,4.03,0,-0.112744,0.112744,0,-0,0,-1.32045,0
2015,4.032,0,-0.0712918,0.0712918,0,-0,-0,-1.32026,0
2016,4.034,0,-0.117712,0.117712,0,-0,0,-1.32007,0
2017,4.036,0,-0.164753,0.164753,0,-0,0,-1.31979,0
2018,4.038,0,-0.21241,0.21241,0,-0,0,-1.31941,0
2019,4.04,0,-0.260761,0.260761,0,-0,0,-1.31894,0
2020,4.042,0,-0.310119,0.310119,0,-0,0,-1.31837,0
2021,4.044,0,-0.323661,0.323661,0,-0,0,-1.31774,0
2022,4.046,0,-0.351809,0.351809,0,-0,0,-1.31706,0
2023,4.048,0,-0.293373,0.293373,0,-0,-0,-1.31642,0
2024,4.05,0,-0.320475,0.320475,0,-0,0,-1.3158,0
2025,4.052,0,-0.267094,0.267094,0,-0,-0,-1.31521,0
2026,4.054,0,-0.215389,0.215389,0,-0,-0,-1.31473,0
2027,4.056,0,-0.164743,0.164743,0,-0,-0,-1.31435,0
2028,4.058,0,-0.141127,0.141127,0,-0,-0,-1.31405,0
2029,4.06,0,-0.120803,0.120803,0,-0,-0,-1.31378,0
2030,4.062,0,-0.104083,0.104083,0,-0,-0,-1.31356,0
2031,4.064,0,-0.0889602,0.0889602,0,-0,-0,-1.31337,0
2032,4.066,0,-0.0770631,0.0770631,0,-0,-0,-1.3132,0
2033,4.068,0,-0.0658337,0.0658337,0,-0,-0,-1.31306,0
2034,4.07,0,-0.0689519,0.0689519,0,-0,0,-1.31292,0
2035,4.072,0,-0.0588979,0.0588979,0,-0,-0,-1.31279,0
2036,4.074,0,-0.0644551,0.0644551,0,-0,0,-1.31267,0
2037,4.076,0,-0.0550524,0.0550524,0,-0,-0,-1.31255,0
2038,4.078,0,-0.0478479,0.0478479,0,-0,-0,-1.31245,0
2039,4.08,0,-0.0416964,0.0416964,0,-0,-0,-1.31236,0
2040,4.082,0,0.000417827,-0.000417827,-0,-0,-0,-1.31232,-0
2041,4.084,0,-0.000304745,0.000304745,0,-0,0,-1.31232,0
2042,4.086,0,-0.000996975,0.000996975,0,-0,0,-1.31232,0
2043,4.088,0,-0.00164051,0.00164051,0,-0,0,-1.31231,0
2044,4.09,0,-0.00222566,0.00222566,0,-0,0,-1.31231,0
2045,4.092,0,-0.0021686,0.0021686,0,-0,-0,-1.31231,0
2046,4.094,0,-0.00271101,0.00271101,0,-0,0,-1.3123,0
2047,4.096,0,0.0391342,-0.0391342,-0,-0,-0,-1.31234,-0
2048,4.098,0,-0.00365784,0.00365784,0,-0,0,-1.31237,0
2049,4.1,0,0.0447714,-0.0447714,-0,-0,-0,-1.31241,-0
2050,4.102,0,0.00350331,-0.00350331,-0,-0,0,-1.31246,0
2051,4.104,0,0.0515181,-0.0515181,-0,-0,-0,-1.31252,-0
2052,4.106,0,0.0994404,-0.0994404,-0,-0,-0,-1.31267,-0
2053,4.108,0,0.158205,-0.158205,-0,-0,-0,-1.31293,-0
2054,4.11,0,0.21696,-0.21696,-0,-0,-0,-1.3133,-0
2055,4.112,0,0.275706,-0.275706,-0,-0,-0,-1.31379,-0
2056,4.114,0,0.264208,-0.264208,-0,-0,0,-1.31433,0
2057,4.116,0,0.215146,-0.215146,-0,-0,0,-1.31481,0
2058,4.118,0,0.244075,-0.244075,-0,-0,-0,-1.31527,-0
2059,4.12,0,0.196544,-0.196544,-0,-0,0,-1.31571,0
2060,4.122,0,0.148952,-0.148952,-0,-0,0,-1.31606,0
2061,4.124,0,0.101179,-0.101179,-0,-0,0,-1.31631,0
2062,4.126,0,0.0863308,-0.0863308,-0,-0,0,-1.3165,0
2063,4.128,0,0.0743706,-0.0743706,-0,-0,0,-1.31666,0
2064,4.13,0,0.0633206,-0.0633206,-0,-0,0,-1.31679,0
2065,4.132,0,0.0663869,-0.0663869,-0,-0,-0,-1.31692,-0
2066,4.134,0,0.0565891,-0.0565891,-0,-0,0,-1.31705,0
2067,4.136,0,0.0716178,-0.0716178,-0,-0,-0,-1.31718,-0
2068,4.138,0,0.0611625,-0.0611625,-0,-0,0,-1.31731,0
2069,4.14,0,0.0825662,-0.0825662,-0,-0,-0,-1.31745,-0
2070,4.142,0,0.0433091,-0.0433091,-0,-0,0,-1.31758,0
2071,4.144,0,0.0378318,-0.0378318,-0,-0,0,-1.31766,0
2072,4.146,0,-0.00445081,0.00445081,0,-0,0,-1.31769,0
2073,4.148,0,-0.0030865,0.0030865,0,-0,-0,-1.31768,0
2074,4.15,0,-0.00185314,0.00185314,0,-0,-0,-1.31768,0
2075,4.152,0,-0.00075911,0.00075911,0,-0,-0,-1.31768,0
2076,4.154,0,0.000197073,-0.000197073,-0,-0,-0,-1.31768,-0
2077,4.156,0,0.0518129,-0.0518129,-0,-0,-0,-1.31773,-0
2078,4.158,0,0.0617502,-0.0617502,-0,-0,-0,-1.31784,-0
2079,4.16,0,0.0540481,-0.0540481,-0,-0,0,-1.31796,0
2080,4.162,0,0.0213272,-0.0213272,-0,-0,0,-1.31803,0
2081,4.164,0,0.0408285,-0.0408285,-0,-0,-0,-1.3181,-0
2082,4.166,0,0.000395048,-0.000395048,-0,-0,0,-1.31814,0
2083,4.168,0,-0.0446772,0.0446772,0,-0,0,-1.31809,0
2084,4.17,0,-0.00568211,0.00568211,0,-0,-0,-1.31804,0
2085,4.172,0,-0.0531829,0.0531829,0,-0,0,-1.31798,0
2086,4.174,0,-0.101573,0.101573,0,-0,0,-1.31783,0
2087,4.176,0,-0.151006,0.151006,0,-0,0,-1.31758,0
2088,4.178,0,-0.20202,0.20202,0,-0,0,-1.31722,0
2089,4.18,0,-0.174239,0.174239,0,-0,-0,-1.31685,0
2090,4.182,0,-0.150913,0.150913,0,-0,-0,-1.31652,0
2091,4.184,0,-0.129259,0.129259,0,-0,-0,-1.31624,0
2092,4.186,0,-0.146157,0.146157,0,-0,0,-1.31597,0
2093,4.188,0,-0.125115,0.125115,0,-0,-0,-1.31569,0
2094,4.19,0,-0.0726927,0.0726927,0,-0,-0,-1.3155,0
2095,4.192,0,-0.02072,0.02072,0,-0,-0,-1.3154,0
2096,4.194,0,-0.0170391,0.0170391,0,-0,-0,-1.31537,0
2097,4.196,0,-0.013866,0.013866,0,-0,-0,-1.31533,0
2098,4.198,0,-0.0119789,0.0119789,0,-0,-0,-1.31531,0
2099,4.2,0,-0.00951564,0.00951564,0,-0,-0,-1.31529,0
2100,4.202,0,-0.0327154,0.0327154,0,-0,0,-1.31525,0
2101,4.204,0,-0.0274004,0.0274004,0,-0,-0,-1.31519,0
2102,4.206,0,-0.0501326,0.0501326,0,-0,0,-1.31511,0
2103,4.208,0,-0.0424114,0.0424114,0,-0,-0,-1.31502,0
2104,4.21,0,-0.037524,0.037524,0,-0,-0,-1.31494,0
2105,4.212,0,-0.0331463,0.0331463,0,-0,-0,-1.31486,0
2106,4.214,0,0.00356974,-0.00356974,-0,-0,-0,-1.31483,-0
2107,4.216,0,-0.0427389,0.0427389,0,-0,0,-1.3148,0
2108,4.218,0,-0.0886623,0.0886623,0,-0,0,-1.31466,0
2109,4.22,0,-0.133552,0.133552,0,-0,0,-1.31444,0
2110,4.222,0,-0.174624,0.174624,0,-0,0,-1.31413,0
2111,4.224,0,-0.158891,0.158891,0,-0,-0,-1.3138,0
2112,4.226,0,-0.15023,0.15023,0,-0,-0,-1.31349,0
2113,4.228,0,-0.104963,0.104963,0,-0,-0,-1.31324,0
2114,4.23,0,-0.131889,0.131889,0,-0,0,-1.313,0
